Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2001,21.9011652757507,18.1902495729312,14.8955714062782,9.98874033850847,6.51570413348975,4.16666162410338,2.66401314247999,1.71816461521761,1.11284585769844,81.1531159664578,201.692252640565,47.1777116229858,145.890423072577,0,0,0,0,0,0,0,0,0
2002,20.0301733731021,17.9311575395007,14.8929167315224,12.195462394989,8.17808889964746,5.33460735204538,3.41137400932329,2.18110948635228,1.40671420932906,85.5616039958117,230.766515926725,53.5872685066548,177.033607644127,0,0,0,0,0,0,0,0,0
2003,8.42548907842364,16.3993189300424,14.6807901158754,12.193288931127,9.98480011078358,6.69565288354705,4.36760709471545,2.79299681168391,1.78574141230673,77.3256853685051,244.887055009883,57.7643788018852,204.196202176337,0,0,0,0,0,0,0,0,0
2004,1.40184784019075,6.8982070182281,13.4266267375596,12.0196143473504,9.98302062907903,8.17486291403496,5.48193692769523,3.57589424580512,2.28671238297437,63.2487230429176,245.843358507226,55.7124463461009,221.007643040283,0,0,0,0,0,0,0,0,0
2005,0.24026402034465,1.14773593790012,5.64777422692171,10.9927922201392,9.84082790631313,8.1734059976389,6.6930116699171,4.48823034913792,2.92769458879525,50.1517369171079,237.303389465531,48.2080500824289,228.521350543148,0,0,0,0,0,0,0,0,0
2006,0.0788181915910587,0.196711542314319,0.939686708771625,4.62400644602203,9.00013705282432,8.05698844264656,6.69181884765899,5.47977448487095,3.67465221373714,38.742593930437,215.458403010506,38.3774826259345,213.95407723825,0,0,0,0,0,0,0,0,0
2007,0.0477595850494024,0.0645308773575921,0.161053789178134,0.769350406729963,3.78581627978906,7.36868898706391,6.59650421518862,5.47879788460528,4.4864598906959,28.7589619156579,183.420107232406,28.646726134094,183.104916336056,0,0,0,0,0,0,0,0,0
2008,0.125964804851784,0.0372946968915706,0.0504655863665412,0.128797078998296,0.621754617922819,3.08979130144348,6.02036662341269,5.3969966811698,4.48566031802493,19.9570917090819,142.824379148409,19.802386438511,142.60181012343,0.00137716984450964,0.00269152444120639,0.00601597486730566,0.0155191790474964,0.0424835311050936,0.0209589146350172,0.0124148934833527,0.00345012784852395,0.104911315272506
2009,0.951613342360913,0.0983639035199682,0.0291658632900037,0.0403580701026388,0.104088043551614,0.507444595329724,2.52442143469176,4.92562387986811,4.41868715713352,13.5997662898482,102.990710538866,12.5931378230694,101.92565869479,0.00363225372523604,0.00155552802505383,0.00188508262236015,0.00259806833438209,0.00697718264652067,0.0087883573646085,0.0113305787311262,0.00339861570736456,0.040165667156652
2010,9.81049027477323,0.743099654752313,0.0769242922412097,0.0233243689414923,0.0326155887320873,0.0849513837390884,0.414592407186331,2.06538094427879,4.03275974854331,17.2841386631879,71.0540423890846,7.08671370259023,60.5816103357991,0.0274402132551376,0.00410266931579715,0.00108945651903828,0.000814094735578791,0.00116805130230454,0.00144333516778733,0.00475106544260648,0.00310178117120155,0.0439106669094517
2011,22.2452371734869,7.66085510954302,0.581132030764769,0.061517485526036,0.0188497126571333,0.0266191898676806,0.0694069835452938,0.33920297367063,1.69099089590229,32.6938115549638,55.3625645482987,6.50192042055239,26.5813464808145,0.282890049239276,0.0309940134849658,0.00287341646023951,0.000470494399699375,0.000366004390072457,0.000241628979461595,0.000780280040202768,0.00130061894301478,0.319916505936932
