Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2034,21.1271054685762,16.715739840806,10.8559894471174,6.28719064229486,4.28745541489249,4.57039537345443,5.26356576862051,3.55817930828466,1.11238823882232,73.7780095028689,201.090371365118,42.1218362244662,152.662315367857,0.999819533131881,0.971966434355993,0.442917211675696,0.15719765657977,0.0901525962566821,0.0261342934752804,0.0117352521490197,0.00121852419246094,2.70114150181678
2035,15.0599024397717,15.9657170943596,12.7304807105324,8.58056022273907,5.05043528988091,3.49447115514428,3.73068603418764,4.30515981109908,2.91319082465839,71.8306035823731,218.13280015771,46.2417464533151,173.785156130845,0.954958378356083,1.13979476528872,0.604479492462754,0.185171976254116,0.0689296267474189,0.0185233448136704,0.0141988729481511,0.00319114619627734,2.98924760306719
2036,5.97145394352093,11.3807422497927,12.1592735610416,10.0621557282507,6.8926753810112,4.11633445332379,2.85243915900317,3.05139144987308,3.52476673426221,60.0112326600794,207.50446717546,45.9175528794538,176.460844501578,0.680717007517945,1.08865302652103,0.708854274057249,0.252716894430308,0.0811960908641223,0.0141627340435623,0.0100638121261197,0.0038610742082523,2.84022491376859
2037,1.72005702623433,4.5126174262753,8.66741891548491,9.61067432531271,8.08282574420011,5.61784391204468,3.36004879277073,2.33305841909602,2.4982680196903,46.4028125811091,183.689143978531,40.6929630586401,166.796934157531,0.269913452309617,0.776017727300807,0.677048512869171,0.296353231130394,0.110813873341733,0.016683082363108,0.00769467372336673,0.00273663449055071,2.15726118752875
2038,1.45355857401059,1.29984412241747,3.43674821732809,6.8507168639312,7.72015539748211,6.58787058567539,4.58568900770399,2.74824095714865,1.91014667644141,36.5929704021389,166.675833202185,33.802140123454,159.573413960795,0.0777476531698038,0.307701469944105,0.48261625644686,0.283056083265716,0.129947977925763,0.022768546567456,0.00906398969925735,0.00209239890818776,1.31499437592715
2039,2.64767643455506,1.09845170258895,0.989943650997663,2.7164014107443,5.5031100819223,6.29227775897681,5.37749467622941,3.7507128988226,2.25006938848607,30.6261380033232,154.02784048343,27.2312469872741,149.210001906576,0.0657017564827955,0.0886323633014444,0.191363839127938,0.201769097300429,0.124117309332733,0.0266999654242318,0.0123702483187906,0.00246475456041208,0.713119333848775
2040,4.0629974651685,2.00084450633254,0.83656591598316,0.782450200037654,2.18205719006125,4.48528499633235,5.13621051145551,4.39834419900667,3.07082399623233,26.95557898061,139.342882121782,21.7248460790786,132.641521631127,0.119676630483765,0.0749000350841182,0.0551217038886022,0.0800041618180344,0.0884737652499586,0.0255019579421686,0.0145062049271498,0.00336381957270619,0.461548278966503
2041,7.15099429406883,3.07040016345183,1.52381603418236,0.661220633766408,0.628534162183786,1.77847584911514,3.66121281155619,4.20099378392647,3.60105965834891,26.2767073905999,120.110838444343,17.2857498079687,108.584654221197,0.183650026094354,0.136431418303562,0.0465813772911705,0.023044927075492,0.0350810383077103,0.018178401163541,0.0138553223599651,0.00394464644541622,0.460767157041211
2042,14.4426793830423,5.40399403090483,2.33837511391625,1.20442225127154,0.531151704022827,0.512283927698662,1.45172014022476,2.99456812151199,3.43948280439004,32.3186774769832,103.188618848612,14.7063260557052,81.512753787465,0.323229413743149,0.209361121133318,0.0848486033849039,0.019474442316232,0.0101049739308873,0.00720798064589443,0.00987640277192805,0.00376765310925955,0.667870591035573
2043,22.0033911458567,10.9143078524014,4.11560854771888,1.84824870971485,0.967499951539457,0.432912795376566,0.418163055586955,1.187386551132,2.45174501326883,44.3392636225957,95.6350251622053,16.0555968409945,59.8486755021498,0.65281813939259,0.36848169250879,0.130204603544724,0.0354729578282641,0.00853935147112592,0.00207623434295828,0.00391612658289736,0.00268567259896276,1.20419477827031
2044,19.7079640703838,16.6279246664337,8.31218880570402,3.25297175065869,1.48467909422476,0.788556462071782,0.353374618115758,0.342022663064618,0.972149885202968,51.8418320158601,97.1190563612469,22.1574678511187,53.6355720152804,0.99456703892708,0.744213003755198,0.2291639079256,0.0544351023626822,0.0155545432160332,0.00175455126477364,0.00112802696097895,0.00106490532035116,2.0418810797327
2045,14.8541449526222,14.8932743920626,12.6636018649602,6.5699434379111,2.61307860079707,1.21008098449095,0.643676605596613,0.289031100028064,0.280024472500632,54.0168564109694,110.993334787779,29.1833538893239,67.7467355047639,0.890812299741976,1.13380691928156,0.462836454936012,0.0958073712153915,0.0238692571470565,0.00319593865704522,0.000953255174589003,0.000306742360548848,2.61158823851418
2046,13.3465315284466,11.2252516723086,11.3425157468637,10.0092947739494,5.27756768947545,2.12977790157128,0.987755294716287,0.526474024563291,0.236638650188934,55.0818072820835,132.165842971911,33.8541467681099,94.9745512734988,0.671416640434759,1.01552646498134,0.705130349045631,0.193499685231702,0.0420105902417008,0.00490433441675091,0.00173636708351775,0.00025921698024405,2.63448364841565
2047,16.7232709098572,9.87039419846488,8.38381942227551,8.88037158371331,7.99918657514195,4.29622791253597,1.73706879183407,0.807685204273148,0.431040474606699,59.1290650727028,154.049986589606,35.793833179158,118.521925616606,0.77778338430638,0.957922460482731,0.774948209736621,0.367290634659195,0.105824730634573,0.0109338870743528,0.00337367562786941,0.000598695151664992,2.99867567767339
2048,21.809465716189,12.3676534098911,7.37191512514095,6.56392580112976,7.09697843444394,6.51177410954697,3.50404773378803,1.4203971059168,0.661276715544498,67.307434151591,178.02553107628,37.8397587054283,136.914520732481,0.974566479479564,0.842303813985083,0.572802894617449,0.325864847489606,0.160398087607329,0.0220560419970056,0.00593295391914494,0.000918482571425991,2.90484360166661
2049,20.0989045093236,16.1291361293285,9.23704660641183,5.77167773498131,5.24573092654632,5.77732748090141,5.3110700307398,2.86525167193394,1.16292279219705,71.5990678823639,199.254796581148,41.5881859870936,154.496656590108,1.27096991592884,1.05541090130089,0.503667136643646,0.240862970648784,0.142307190610198,0.0334302476868373,0.0119680658778622,0.00161524561721116,3.26023167431427
2050,12.4158184780923,14.8640948430306,12.0463904679458,7.23194113472549,4.61258541149858,4.27031105128686,4.71204779609895,4.3428495960826,2.34586965912042,66.8419084378815,210.392212688956,44.5847644446848,170.445232042185,1.17128513402853,1.37640225961097,0.631097447043166,0.211791462456168,0.105186346238676,0.0296597341070762,0.0181399458109319,0.00325830374197434,3.54682063303748
