Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2014,5.85240171991604,5.18603632313567,9.54375280464267,11.8642982508008,4.3011985497828,0.348789175369851,0.0378466239442956,0.0117683557211599,0.0159131184368704,37.1620049217502,93.673103541492,26.8078344793378,70.9516707649102,0.23388481414943,0.694478091081058,0.698310464943066,0.130220266304321,0.00569639716571281,0.000153908239230203,3.18022930114847E-05,1.34348883819507E-05,1.76278917906421
2015,10.0239618304789,4.48929934403765,4.00115601438955,7.59200620663257,9.56345365950309,3.50854904562266,0.284862582272361,0.0309624818964278,0.00963511474207486,39.5038862795753,109.182030960881,26.4350435741997,90.3495224428036,0.20246270510241,0.29115540268803,0.446851324194112,0.289536850697676,0.0573013449114537,0.00115843089530621,8.36716653510483E-05,8.13458981158201E-06,1.28855786474415
2016,17.4580202110108,7.68924749596186,3.46360610523657,3.18289900385659,6.11968765492638,7.80104564380096,2.86549701579899,0.23304727416531,0.0253499361202257,48.8384003408777,129.854088666954,26.8430351608386,101.91862853085,0.346777019960136,0.252039067383561,0.187339498406481,0.185275649775344,0.127406059112422,0.0116529178631664,0.000629776824744257,2.14020629341708E-05,1.11114139138879
2017,21.232696426781,13.3918145801193,5.93244569602154,2.75528081945863,2.56563906965222,4.9919165629508,6.37125852360893,2.34427513551885,0.190802970280135,59.7761297843913,156.940713579077,30.6610369283464,117.596030070617,0.603956831197242,0.431691143594046,0.162170689695448,0.0776756057698738,0.0815275856268037,0.02590955490488,0.00633506723673034,0.000161088263047103,1.38942756628807
2018,22.2451166484206,16.2873183869999,10.3321180400903,4.71922999962828,2.22094892414153,2.09282840702508,4.07699075265869,5.2123533392319,1.91933014712533,69.1062346453216,188.559645740552,36.651035195383,140.047359767359,0.734541024508825,0.751845711030521,0.277765075148144,0.0672399929932574,0.0341799076575683,0.0165796153713228,0.0140856371188366,0.00162042319970398,1.89785738702818
2019,20.359734130615,17.0639324429746,12.5660712462999,8.21914669142179,3.804029235942,1.81165973576526,1.70925173823398,3.33540324645324,4.26751397473787,73.1367424424437,203.743080478656,41.7318278410814,153.495540120842,0.76956550618034,0.914405616967956,0.483763643343558,0.1151682942325,0.0295878832051085,0.00695089543046035,0.00901344876620608,0.00360291253700327,2.33205820066313
2020,10.9552577722127,15.6176806466153,13.1652483070274,9.99624496230527,6.62520672040293,3.10300094050738,1.47961607461504,1.39834602101898,2.73079721178741,65.0713986564925,185.087401042124,43.6742508995666,144.514145087392,0.704341062784957,0.958006425776748,0.588360332802743,0.200580413451412,0.0506779654040786,0.00601705201277349,0.00377882951073017,0.00230551641274163,2.51406759815618
2021,5.70966258467817,8.40363219824618,12.0494290738475,10.4728872284065,8.05767213915031,5.40427567964663,2.53427836391193,1.21048012079917,1.14486889085247,54.9871862795389,174.659341342389,42.6658217809682,146.259731068594,0.378995022865279,0.876810692094987,0.616414607519768,0.243948796971032,0.0882622020354442,0.0103059739564346,0.00327114886721307,0.000966572694195046,2.21897501700435
2022,8.99142285349535,4.37980605617752,6.48361126256053,9.58525877477967,8.44187912111086,6.57275816648449,4.41377208390547,2.07330376623881,0.991057300887833,51.9328693856405,181.687703133699,39.4548212515443,160.593714420988,0.197524672337862,0.471798260611306,0.564170452404481,0.255580795570447,0.107345765391876,0.017949180640185,0.00560280598564728,0.000836714957559505,1.62080864789936
2023,8.27722485348357,6.89720061095547,3.37912931025107,5.1576793693574,7.72638854563212,6.88616128523782,5.36809338182908,3.61092546706481,1.69747755389211,49.0002803777035,186.840262358301,36.5986293566919,168.79452118466,0.311056533840334,0.245891875128788,0.303571387224703,0.233919072169704,0.112464240285769,0.0218300528373852,0.0097580080401333,0.00143312082781761,1.23992429035463
2024,3.82978878402695,6.34934884574687,5.32136182383886,2.6880799640955,4.15745007388829,6.30252541102906,5.62405551599112,4.39165972631672,2.95637572695844,41.6206458718918,179.988611101423,33.5519103002236,164.159758602665,0.286348992222157,0.387223902066436,0.158215372696397,0.125868231727175,0.102932345449509,0.0228709562859059,0.0118678303691941,0.00249596444998284,1.09782359526676
2025,2.34388513888609,2.93777992331353,4.89868056038928,4.23311592633343,2.16678033763445,3.39129136219513,5.1473892832802,4.60106342258374,3.59558687498953,33.3155728296054,160.636111878562,28.5230616169847,149.426686235061,0.132490801946536,0.356466307754753,0.249153307527166,0.065600020395239,0.055386301720029,0.0209325307955633,0.0124337138166495,0.00303562802757545,0.895498611983511
2026,3.1033631258617,1.79796304493121,2.2665702815617,3.89687515802943,3.41218731534009,1.76747364663396,2.76973049306496,4.21110077696777,3.76703212093154,26.9922959633223,134.436139187462,22.5366372586827,126.901768194978,0.0810862528546694,0.164933379422222,0.229362803084029,0.103305145238238,0.0288662394997825,0.0112634707908757,0.0113798957121276,0.00318037324215954,0.633377559844103
2027,7.07249674228375,2.44690286178887,1.4248838624152,1.82716393923976,3.16369310142005,2.78790166633663,1.44520686961175,2.26660974366775,3.44775771041409,25.8826164971779,107.863669555653,17.3016915515166,97.0181536141434,0.0608639518195695,0.0591231299753233,0.0615265275976565,0.0527434975085067,0.0252635827111276,0.00329230325455587,0.00324602408705516,0.00176993568183197,0.267828952635627
2028,17.0454463181623,5.57643814688344,1.93916799930331,1.14865020166764,1.4833900793115,2.58487136083488,2.27957833921026,1.18268545639351,1.85574310236699,35.0959710041338,93.8630170744309,14.8744720126692,69.9979736670535,0.138707616063105,0.0804624746556284,0.038678772503776,0.024730332065772,0.0234237499157877,0.00519307190064302,0.00169373024605947,0.00095266147133013,0.313842408822101
2029,21.998076676753,13.439790860697,4.41932149142406,1.56323316743279,0.932536088941143,1.21199257008773,2.11356692919048,1.86549358793038,0.968300954367439,48.5123123268239,103.546189065125,18.9104759214377,65.4579920145124,0.334299655366184,0.183372221296214,0.052639123699893,0.0155467718602612,0.0109829105199101,0.004814883893795,0.00267158346847581,0.000497085512914722,0.604824235617648
2030,17.2412190386971,17.3447819643252,10.6510204231562,3.56257422535059,1.26911686599142,0.761921511339696,0.991007697085019,1.72963810291008,1.52733697010839,55.0786167989637,120.972038347763,27.0348026934728,76.2368450603298,0.431431909408064,0.441945958866217,0.119963412525498,0.0211580770048071,0.00690442828509487,0.00225759919566356,0.00247702409275335,0.00078407139614555,1.02692248077424
2031,16.1889704607128,13.5941514078546,13.7457218532669,8.58617118190054,2.89228960204565,1.03692227257481,0.62299893658394,0.810991433241215,1.41610790654795,58.8943250547284,135.26401433765,33.1591345194349,90.1852486006031,0.338139200062362,0.57035532591254,0.289124192326831,0.0482187951008591,0.00939644748396987,0.0014192441716328,0.001161425222869,0.000726971012363436,1.25854160129343
2032,18.6241886387756,12.7644869592032,10.773350997891,11.0809214668624,6.97071613387958,2.36312319807903,0.847858294482905,0.509831358499143,0.663983626877372,64.5984606745502,153.604963636959,37.4373583565949,110.755652421649,0.31750223166542,0.447021857794391,0.373130514343469,0.116212267515695,0.0214142984640138,0.00193149277174289,0.000730132249121247,0.000340861630100253,1.27828365643395
2033,21.2088824976799,14.6845788360852,10.1158427763313,8.68478626418601,8.99608875841358,5.69537054364954,1.93225052385179,0.693845078550539,0.417414612086774,72.4290598908346,179.643805873406,41.8547194198458,133.663943072852,0.365262353780873,0.419739673562737,0.292444881538937,0.149978259522934,0.0516106670968345,0.00440182981554992,0.000993659293997046,0.000214283333721179,1.28464560794558
2034,21.7543756814306,16.72252752069,11.6375136123569,8.15474520525184,7.05077716813665,7.35018582577251,4.65692297610327,1.58125777057937,0.568072303681134,79.4763780640023,209.881163265036,47.0332358997553,159.757873430282,0.415954031201964,0.482878814226107,0.274596682403629,0.117547004743832,0.0666063763273133,0.0106088636809205,0.0022645278153786,0.000291624738336084,1.37074792513748
2035,13.9590140758393,17.1526315008794,13.2525858471896,9.38141887233225,6.62046129359184,5.76078380212174,6.01001269159474,3.81099425361974,1.29462436531686,77.2425267024856,233.808137091372,52.0566797067686,188.961132637695,0.426652383121219,0.549893486915079,0.315902757687899,0.110372995277889,0.0522034330777051,0.0136913162817827,0.0054577455062294,0.000664606405439135,1.47483872427324
2036,4.01996118943457,11.0062374606705,13.5934428087719,10.683386771038,7.6163410333468,5.40919749315763,4.71040931276677,4.91829561050944,3.12017819524195,65.0774498749375,241.430011008888,52.8356813934133,210.668289504021,0.273767756367433,0.564036766219584,0.359744233611681,0.126975800571791,0.0490174061443066,0.0107307100712015,0.00704351777520262,0.00160176995754424,1.39291796071874
2037,0.651829102986213,3.16961120557764,8.72243185855862,10.9581638444464,8.67334868495672,6.22287345210979,4.42292839335162,3.85476481257416,4.02675986905253,50.7027112236137,224.655732635636,46.7215901461269,209.764187800827,0.0788405076129623,0.361922459841988,0.368996867613038,0.144597699615708,0.0563908261387269,0.0100758042673926,0.00552042956071512,0.00206717135397228,1.0284117660045
2038,0.15662565321769,0.513946461567038,2.51191361785234,7.03146647782453,8.89642750999407,7.08649350602824,5.08824529227968,3.61950471968914,3.15601449793735,38.0606377363901,192.625337314341,37.1446561288184,188.667049294669,0.0127838391801895,0.104227578985517,0.23677224960989,0.148316757398929,0.0642168326749713,0.0115914523297633,0.00518351230781746,0.00162016682767636,0.584712389314754
2039,0.166290039041463,0.123494332936466,0.407302041772658,2.02494403917744,5.70852313370203,7.26875836155071,5.79439988589095,4.16396699481412,2.9633998249204,28.6210786538062,165.143457624737,28.311581039942,164.330616059182,0.00307178239365822,0.0169003047828205,0.0681864241267801,0.0951696217134716,0.065868491809303,0.0132001321081749,0.00596323968015668,0.0015212864505584,0.269881283064923
2040,0.664391876472348,0.131114392971515,0.0978691317360383,0.328340845708503,1.64395861497057,4.66410536292111,5.94343204927936,4.7418488090999,3.40916783345603,21.6242289166154,139.789417066905,20.8747060173101,138.893587376543,0.00326132280168911,0.00406091299707325,0.0110562996954327,0.0274072497973552,0.0422654834036544,0.0135396399577944,0.00679082735548688,0.00175012524098246,0.110131861249468
2041,3.07183809126734,0.523851807847355,0.103908021470277,0.0788958320540512,0.266564779819043,1.34318386961359,3.8136903053257,4.86380932276788,3.88229744645629,17.9480394766215,112.739336604172,14.5934938771365,109.13329474782,0.0130302235087936,0.00431148644525509,0.00265667819070103,0.00444403371298265,0.012171748091397,0.00868790847047737,0.00696548766749774,0.00199301034327694,0.0542605764303815
2042,11.4875008674821,2.42204637731108,0.415152018503964,0.0837639985720746,0.0640518850304701,0.217794723784119,1.09827864150286,3.12093455555561,3.98215026965745,22.8916733373997,88.9678806145379,10.1101188775613,75.0992382189071,0.0602456747733961,0.0172260262025309,0.00282060512423376,0.00106784075769024,0.00197362592978302,0.00250197146295083,0.00446950727612387,0.00204427063752023,0.092349522164229
2043,21.9489173573873,9.05752810981127,1.91946926094012,0.334668994684952,0.0680041247623231,0.052333104986838,0.178083804291758,0.898776641382847,2.55520509897714,37.0129864972246,74.88993849595,10.1514112327436,43.5373968613256,0.225295806829424,0.0796451090447762,0.0112693889668877,0.00113373050734909,0.000474235423124664,0.00040568994016127,0.0012871428947845,0.00131173622363836,0.320822839830145
2044,18.3789174582504,17.3060214086439,7.17808170386278,1.54735330494693,0.271702311931228,0.0555622523682434,0.0427911120367355,0.145734932336485,0.735856076448278,45.6620205608249,74.2556569512172,17.1944760574801,33.1350323192306,0.43046778425609,0.297842279462426,0.0521043972987746,0.00452968406005243,0.000503497514016037,9.74817656813774E-05,0.000208707785718813,0.000377757962070441,0.786131590104829
2045,10.8596261327878,14.4911903316784,13.7150041527868,5.78651019512089,1.25622473848908,0.221992305280312,0.0454314829341932,0.0350181188125327,0.119317670901619,46.5303151287915,88.1599766562815,25.6820929996072,47.779552126945,0.360452032619997,0.569080747228666,0.194850539444402,0.0209431459501818,0.00201166383786144,0.00010349675348812,5.01496375661493E-05,6.12527390088832E-05,1.14755302821117
2046,8.27477598794339,8.56246890376303,11.4842534216746,11.056158822143,4.69780058205869,1.02638885795692,0.181516032899866,0.0371788670940204,0.0286704107867591,45.3492118863203,108.379919924476,30.4963507621605,78.064707605233,0.212981766850441,0.476519543542537,0.372296675895263,0.0783193645376211,0.00930099512471237,0.000413508846682168,5.3244056880002E-05,1.47181987037512E-05,1.14989981705284
2047,11.9082179133692,6.52439699267822,6.7857477926476,9.25787031263673,8.97598510995309,3.83830219752554,0.839245457060837,0.148543697602676,0.0304394818544735,48.3087489553283,129.292523651082,31.7811829870905,103.262390995203,0.162287024309498,0.281563051773522,0.311742477537603,0.149643101624081,0.0347821683269443,0.00191187200099244,0.000212730233665317,1.56263663505051E-05,0.942158052172656
2048,19.0104127977596,9.38925008427362,5.17057790095633,5.47023569856332,7.51603765945151,7.33376029286273,3.13845737619565,0.686796760575066,0.121617293403227,57.837145864041,154.855512048981,33.0979924439534,121.771175742715,0.233547017200892,0.214544326979469,0.184200552805009,0.125303593255359,0.0664575303998363,0.00714967085418693,0.000983565359659419,6.24332697370275E-05,0.832248690124149
2049,22.2547525897028,14.9891042691659,7.44097102717365,4.16818907514661,4.44103191425763,6.14092134415701,5.9965820568334,2.56835749426981,0.562301628997142,68.562211399704,184.827115773758,37.3247124699835,141.210814385225,0.372837080827173,0.308750424358451,0.140356425965238,0.0740386466688907,0.055648187371149,0.0136607201619708,0.00367815867458412,0.000288662313511221,0.969258306340968
2050,19.0544014937496,17.547162736564,11.878849704617,5.99843474715102,3.38396034968799,3.62851131248022,5.02123566550642,4.90730464669908,2.102793265457,73.5226539219124,212.219548405212,43.3189011189573,163.849539260761,0.436465903099887,0.492892644494524,0.201986725486103,0.056415682100309,0.0328810720865781,0.0114387987429647,0.00702777755641638,0.00107948676927222,1.24018809033605
2051,10.4274706466276,15.0237879532013,13.9061084069501,9.57596858852764,4.86985234561026,2.76483903896464,2.96691805574987,4.10912964751837,4.01776122897502,67.6618359121248,218.447021831837,46.9412496075065,177.839402786856,0.373699798390269,0.577010292896046,0.322453876733951,0.0811877248593423,0.0250545923435033,0.00675888980071762,0.00588470681816335,0.00206255182571685,1.39411243366771
2052,3.16133862548625,8.22172808390507,11.9063364885141,11.2102148444438,7.77428696952655,3.97887578097014,2.26072076383833,2.42797824216637,3.36427081080778,54.3057506096584,196.164741095321,44.6522806445168,170.644488782527,0.204506222861076,0.494033161795493,0.377484241118127,0.129608995646129,0.0360560268690997,0.00515011275197338,0.00347712078752677,0.00172707697336402,1.25204295880279
2053,1.33205970343661,2.49261469446575,6.51571104364406,9.5981266750212,9.10105608482917,6.35192197669899,3.25339991515061,1.85006148571431,1.98786045466582,42.4828120336265,174.059177341086,38.6013027742282,161.996289597444,0.0620009821549689,0.270358336617026,0.323200011271131,0.151728221906071,0.0575602461774875,0.0074115196614722,0.00264948307133104,0.00102048503541543,0.875929285894903
2054,2.09147192886478,0.938073598149909,1.79154065245569,5.01385541986959,7.59756781984652,7.39004067823363,5.17356755814044,2.65871077842937,1.51470223343945,34.1695306674294,159.428746181771,31.2507138089985,154.197223766954,0.114317338680406,0.301206643332368,0.592346447345523,0.473479854399302,0.246980926203636,0.0467207445642838,0.015055802342369,0.00308885494204655,1.79319661180993
2055,3.52805689440548,1.47287286949528,0.674230553888779,1.37859486862818,3.96880640161796,6.16921099276562,6.01910332754383,4.22789087984708,2.17676827784003,29.6155350660322,150.337619699364,25.2161956261014,144.787954599549,0.179490081574992,0.113356468741356,0.162869828580321,0.24733571607855,0.20617984545426,0.0543564930605226,0.0239417878501572,0.00443897242920724,0.991969193769366
2056,5.49609253960841,2.48455607273015,1.05861191762148,0.518822043244924,1.09125127903898,3.22266344461729,5.02475155843812,4.918871122759,3.46150428398873,27.2771242620471,137.748871147134,20.3270313025493,128.949649345013,0.302777776282071,0.177981416085278,0.0612946262675978,0.06800669753322,0.10770392708913,0.0453768374381014,0.0278546850498705,0.00705886898326894,0.798054834728538
2057,8.87718835306056,3.87050166827653,1.78574860265588,0.814604433062233,0.410682812745431,0.886094016683987,2.62482239376336,4.10627696433403,4.02723105863001,27.403150303212,116.050215574459,16.233561395482,101.841532870579,0.471674558316196,0.300232842444387,0.0962389222481566,0.0255937219638969,0.0296139534913115,0.0237038861882976,0.0232531100560544,0.00821252671554205,0.978523521423842
2058,16.147599278225,6.25156364863062,2.78188245440044,1.37413787228712,0.644814622278807,0.333473683026655,0.721713408161385,2.14503097429336,3.36193523135597,33.7621511726593,95.2546996741001,13.932393579239,70.6350675214175,0.761840137396568,0.467709998702298,0.162343270527211,0.0401847987027615,0.0111449507092763,0.00651755049342518,0.0121469257315376,0.00685582289704166,1.46874345516012
2059,22.2437475366991,11.3715898148767,4.49324576429833,2.14066528242404,1.08772326434188,0.523588278562914,0.271610488026949,0.589791377407977,1.7562028249588,44.4781646315967,86.6588089232906,15.6499730345996,49.7755547859882,1.38578666616963,0.755436653070953,0.252902281540612,0.0677868319229736,0.0174987288459344,0.00245282275518379,0.00333988280091668,0.00358133477019591,2.4887852018764
2060,17.3862337120219,15.6646674576644,8.17321083825563,3.4575634918785,1.69448166433703,0.883229275286735,0.426456644419211,0.2219627930427,0.482880338584133,48.3906862154903,89.6884474270846,21.537476606985,49.4381463817867,1.90895799498621,1.37413873275175,0.408483149069161,0.105599969718835,0.0295182115983459,0.00385118619361627,0.001256935491639,0.000984713224371395,3.83279089303393
2061,12.3998733564533,12.2438707322459,11.2588153395367,6.2893055239304,2.73689585586911,1.37591597186677,0.719380109167844,0.348504612596233,0.181727764703142,47.5542892663694,102.044637953271,26.7807174758858,65.1498726858629,1.49208624996776,1.89291265686459,0.743030556606605,0.170563143636293,0.0459841854607023,0.00649647925678928,0.00197351912258483,0.000370588153709758,4.35341737906904
2062,12.3168537753436,8.73233668587203,8.80015359330637,8.66368565661193,4.97841160839763,2.22235436398164,1.12066776967505,0.587884582256684,0.285331443922064,47.707679479367,118.644381757729,29.2646266424261,87.810066581085,1.06415689809302,1.47954483813459,1.02354435655943,0.310254236536914,0.0742728170340829,0.0101203728413731,0.00332908496192713,0.000581861847974345,3.96580446600931
2063,16.116518031894,8.67387198119885,6.27627534989843,6.77173949150566,6.85789441779745,4.04246100190246,1.81008212669551,0.915820850796183,0.481319186753949,51.9459824384425,136.025099038543,30.2372733459694,104.867442544888,1.05703215920456,1.05521235489762,0.800026226174485,0.427383463684582,0.135102201173619,0.0163462414922273,0.00518612924071155,0.000981529647137869,3.49727030551494
2064,20.8426769972892,11.3497015342648,6.2342544569829,4.8296090739596,5.36029079288366,5.5685975607858,3.29253809653361,1.47921712227159,0.749810694856877,59.706696329828,155.610593452918,31.9423176740098,117.777054243433,1.38311927419444,1.04814750147799,0.570579232438674,0.334052918556737,0.1861068758754,0.0297338016074176,0.00837654129025848,0.00152905067364226,3.56164519611455
2065,22.2294485670619,14.6779945039107,8.1574788662763,4.79727389514626,3.82296293069847,4.35254619215051,4.53555881046784,2.69069488963763,1.21108054848326,66.4750392038329,175.25615683678,35.2750976115603,130.924041133649,1.78871814766132,1.37149376096928,0.566759092707787,0.238246761953565,0.145465490203281,0.0409591026421853,0.0152369226283191,0.00246969473921259,4.16934897350494
2066,20.3100650943962,15.6545977244064,10.5496545088423,6.27719973341184,3.79736744500431,3.10423881645283,3.5450989255885,3.7065037837603,2.20295465329609,69.1476806851587,190.524303984488,38.9003858267909,144.125760464761,1.90773085768105,1.77368345985839,0.741600355413017,0.236651653212569,0.103746083604516,0.0320145933142255,0.0209892662271841,0.00449237296791119,4.82090864227886
2067,15.2462612204759,14.3029143458102,11.2515778244361,8.11798468081365,4.96882905467734,3.08345532949309,2.52836689311269,2.89709011184511,3.03462863416446,65.4311080948285,191.602536232167,40.7830741365603,150.326943411101,1.74300940417846,1.89169583399957,0.959074201906369,0.309657052510677,0.103051483252155,0.0228328290778847,0.0164057017581051,0.00618836326175496,5.05191486994497
2068,9.15481081936715,10.7368424136898,10.2800695815535,8.65811637122305,6.42593510809447,4.03467998603636,2.51143898148619,2.06620657953497,2.37193676900572,56.2400366099913,177.318415480103,39.6607906674685,146.130078219556,1.30843385101622,1.72835891144228,1.02288639055561,0.400463792032514,0.134842153551543,0.0226799588145276,0.0117005573198744,0.0048369695702691,4.63420258430284
2069,6.75271721408089,6.44707313309561,7.71699280512292,7.91053842671362,6.85348595092857,5.2178474016512,3.2862005484022,2.0523729217396,1.69166686887735,47.928895270612,166.100233182542,36.4092429289587,144.017100903672,0.78566569223032,1.29743609014119,0.934566105573091,0.427108728361293,0.174384531853088,0.0296765693466838,0.0116222197966174,0.0034497298893942,3.66390966719168
2070,8.3290980502969,4.75545181492921,4.63376615444823,5.93824464312353,6.26172733736356,5.56501789385638,4.24987683090826,2.68551578225298,1.68034082781272,44.0990393349918,162.172458672856,32.4654621463406,143.974849791313,0.57951806423054,0.779061947299576,0.701555554211473,0.390230376126201,0.185987240613265,0.0383792049905889,0.0152075942719873,0.0034266332720235,2.69336661501566
2071,9.20080170043245,5.86558316960395,3.41793108503917,3.56569427223938,4.70052312649559,5.08451099606567,4.53264321283252,3.47304162784119,2.19871435880679,42.0394435493567,158.506951951858,29.2222640471145,140.258576598569,0.714803037928104,0.574647049094225,0.42125792580916,0.292936247271123,0.16992832513082,0.0409327728628134,0.0196672119057968,0.00448372595181794,2.23865629595386
2072,9.21871734618978,6.4794611943602,4.21582634573921,2.63010624330574,2.8224886975788,3.81681606947622,4.14127585866917,3.70412112836571,2.8434859874336,39.8722988711184,149.864452871752,26.5706856586007,130.052615799586,0.789612628777824,0.708794913881351,0.310725770669302,0.175897283086087,0.127560971452389,0.0373984662206019,0.0209757736769744,0.00579857581973752,2.17676438358427
2073,10.8587263713294,6.49207789182159,4.65704473357984,3.24408857778198,2.08190735895585,2.29185559286151,3.10875288847507,3.3842918328666,3.03267788091892,39.1514231285907,137.105780901562,24.1152488646346,115.044415273698,0.791150149159557,0.782975708716137,0.383262815339283,0.129744309832455,0.0765956023377688,0.0280740993489855,0.0191646377326659,0.0061843851902435,2.2171517076571
2074,15.6476640147146,7.64701799191014,4.66611285247202,3.58360719522877,2.5679159921312,1.69050491806594,1.86669008005243,2.54050378915053,2.77082380095853,42.9808406346842,126.949639252783,22.5764450535201,99.220798264774,0.931895692833099,0.78450030579916,0.423374192714721,0.160032331253146,0.0564979935287074,0.0168574488359749,0.0143864173605546,0.00565039953212238,2.39319478185748
2075,20.9901437752155,11.0195214576752,5.49621392868483,3.59058513466639,2.83666799025451,2.08514302771626,1.376896856269,1.52547770494204,2.07998858048868,51.0006384559124,124.116377472067,23.4014911661224,87.3867416605835,1.34288223126363,0.924062842909286,0.424198579796025,0.176780935537868,0.0696871071047351,0.0124342913454157,0.00863850667384965,0.00424161453281417,2.96292610916363
2076,22.1476462492573,14.7818447222004,7.92016540136154,4.22934992213638,2.84219150228087,2.30336915224246,1.6983250678847,1.12521380955973,1.24895551017087,58.2970613370943,129.530296618589,27.1744596464645,85.5248418818296,1.80137374376772,1.33159492189657,0.499663470755547,0.177125160391404,0.0769803944767597,0.0153370011683545,0.00637188401501994,0.00254693121513892,3.91099350768651
2077,20.7733791946646,15.5969902505056,10.6242957633634,6.09458644772422,3.34781712674393,2.30785423377378,1.87606774204364,1.38788814195098,0.921247149674583,62.9301260504447,143.251031424645,32.2333925778546,96.3308673039266,1.90071058430652,1.78623268205862,0.72002607335724,0.208635711231891,0.0771302894014204,0.0169421353401285,0.00785936165304741,0.00187865228445403,4.71941548963332
2078,20.4555470314257,14.6291930583867,11.2101730571419,8.17542130684256,4.82427826161192,2.7184213040029,1.87972078948206,1.53314122361873,1.13630670364752,66.56220273616,161.229398436018,36.5500245641125,114.556121253089,1.78277101154421,1.88473456803133,0.965859874512903,0.300648657972213,0.0908517612699813,0.0169751247800718,0.00868190380579019,0.00231721225449859,5.05284011417101
2079,21.9397189076315,14.4053667837775,10.5145789820275,8.62625530256668,6.47140009062418,3.9173050098943,2.2141229566954,1.53612653032923,1.25522986858826,70.8801044321345,178.366994686993,39.6347863362088,131.323423275971,1.75549466127645,1.7677863111219,1.01912226310342,0.403297166320032,0.130919390256602,0.0199949980223829,0.0086988090623263,0.00255972619396569,5.10787332535708
