Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught,1_,Revenue,Expenses,Accumulated Profit
2018,21.7108964402181,17.6212256294878,11.9456410459063,5.82122519717201,2.7194772536329,2.54594597824201,4.25265247046653,5.2030701941288,2.35567781589311,74.1758120251475,206.713198606867,41.2651745610043,155.5403111221,0.188580869518247,0.260508595964819,0.0938639830170288,0.0204951625728424,0.00955986635321056,0.00398517417523926,0.00308143263705849,0.000455927752511257,0.580531011990958,1_,120.850762769443,20,1174.95007961492
2019,15.7970269552862,17.4235363791572,14.2110094456247,9.71289555503489,4.74967704744464,2.22463327137305,2.083327515542,3.48116814566211,4.25991357835667,73.9431878934814,217.419805446653,46.5921908594917,169.228153360949,0.186465215845476,0.30991138137297,0.156614979243008,0.0357956306219639,0.00835335743216248,0.0019522928504413,0.00206166450555214,0.000824481518893955,0.701979003390468,1_,122.23122541776,20,1277.18130503268
2020,5.1047315353758,12.6775084850062,14.0515787758848,11.5548466546522,7.92498409173176,3.88541201214571,1.82039986152493,1.70538585846178,2.85013941748902,61.5749866922722,196.859991745327,47.3211851592163,163.136981710993,0.135673625870082,0.306434543272105,0.186315404991297,0.0597261246183447,0.0145894767134534,0.00170590250840845,0.00100998668996855,0.000551627922202446,0.706006692585862,1_,114.537963703204,20,1371.71926873589
2021,2.28231538742785,4.09667449049643,10.224044377817,11.4252149808474,9.4278761057047,6.48293096109439,3.17940200746519,1.49015656800498,1.39625184818696,50.0048667270449,183.950010610764,43.6294052188054,164.690489001632,0.043842264652592,0.22296429598978,0.184225167143361,0.0710525720503481,0.0243429963144576,0.00297942774794013,0.000882520687143346,0.000270236431649808,0.550559481017273,1_,98.8899719927262,20,1450.60924072861
2022,3.2981571148886,1.83161507361323,3.30384963589996,8.31308046258511,9.3221065185752,7.71235237769153,5.30493127820926,2.60261873442665,1.22003700912682,42.9087482050164,182.450156214852,38.0340136261412,173.285052289929,0.0196017899360359,0.0720498152103884,0.134043747996274,0.0702554464702075,0.0289593960868358,0.00497126799759851,0.00154135808491144,0.000236131073527495,0.331658952855779,1_,94.765320755221,20,1525.37456148383
2023,3.00637042994514,2.21099069392587,1.28959231491748,2.52431136654724,6.57640961501707,7.56787768522506,6.28059208774053,4.33571677791651,2.130843996412,35.9227049676469,175.559884483673,31.5529207277553,169.141425484996,0.339815814409059,0.270959314545232,0.335194877060311,0.446041720062871,0.257071550377126,0.0582107213012271,0.0252923508992209,0.00409193125083014,1.73667827990588,1_,871.749776402271,200,2197.1243378861
2024,1.77473237808511,2.01538520196517,1.55670077644433,0.985314980253758,1.99696197059252,5.33886450183944,6.16293841141107,5.13312370358517,3.54978466271643,28.513806586893,159.582451280689,25.4200414525364,154.179066945166,0.309752440675231,0.327082109949126,0.130836686016111,0.135442955108707,0.181354698348359,0.0571202659321788,0.0299440144664091,0.00681677064090355,1.17834994113703,1_,736.557573204862,200,2733.68191109097
2025,2.29450901224905,1.18973009334264,1.41898006054601,1.18939960874488,0.779474580948076,1.62117477475467,4.34773056334443,5.03696543278145,4.20264623547873,22.0806103621899,130.712304298633,18.9074402911604,125.595684834035,0.182854275102503,0.298145282126238,0.157936402344113,0.0528674768124921,0.0550693245996981,0.0402962855380596,0.0293830763674498,0.00807048263321762,0.82462260552377,1_,522.594512817479,200,3056.27642390844
2026,5.50153975729737,1.53817356071681,0.837657872171834,1.08417388516063,0.940924252838879,0.632793486708485,1.3202116506788,3.5533972752454,4.12391850200892,19.5327902428271,97.7940220118016,13.094632130737,89.9996373778129,0.236407915543669,0.176002291764295,0.143963829884222,0.0638177207251157,0.0214952209143507,0.0122361827328837,0.0207286996299214,0.00791929912403788,0.682571160318495,1_,354.836419827156,200,3211.1128437356
2027,17.5929148733239,3.68807572893886,1.08298781304336,0.640013778177029,0.857681047935334,0.763861648904948,0.515318487948116,1.07900809719465,2.90927562714692,29.1291371026131,75.5978167294196,9.47558680221111,53.7659816336526,0.566834795313554,0.227549150292391,0.0849852924389387,0.0581717916433964,0.0259474461038125,0.00477615174879302,0.00629438056386652,0.00558677964038959,0.980145787745142,1_,310.759319923335,200,3321.87216365893
2028,21.1817284695503,11.7937895949092,2.5966777547265,0.827458494657797,0.50630963858588,0.696283104122085,0.622054490419542,0.421169454794789,0.883417111993414,39.5288881137595,68.4043808784331,11.9309292958093,34.8458284662728,1.81263368822553,0.545594151249707,0.109875450415891,0.0343402000939186,0.023651885577844,0.00576541830294469,0.00245688687346,0.00169645553319288,2.53601413627249,1_,593.282634762585,200,3715.15479842152
2029,13.3784018842365,14.199628124454,8.3036990929243,1.98399560933134,0.654595612876202,0.411032571665367,0.567021570127678,0.50840471807219,0.34482438489758,40.3516035685851,73.8203832135768,18.2126478035368,38.4992294696228,2.18239642919949,1.74471000515586,0.263448151908312,0.0443976227463368,0.0139622738168463,0.00525535397449459,0.00296577271693481,0.000662177840792937,4.25779778735907,1_,750.389349642604,200,4265.54414806412
2030,8.70078914417935,8.96849999416907,9.99758713923355,6.34445398994287,1.56952261680634,0.53141417357342,0.334726396173544,0.463426349204851,0.416246577695643,37.3266663809786,83.1676986614291,22.1421098118681,54.1438160122653,1.37840387022832,2.10061685931053,0.842458859614655,0.106452092959551,0.0180514896216687,0.00310236116079814,0.00270339195118424,0.000799332275000846,4.45258825712171,1_,621.456014415078,200,4687.0001624792
2031,9.60952476817636,5.83276149603367,6.31448650725623,7.63867174201445,5.01904539590116,1.27417072144765,0.432759745718129,0.273571659233833,0.379421403880667,36.7744134396621,92.7493721016189,22.9856106220177,70.1775745615488,0.896459945975214,1.32675180824163,1.01431371319727,0.340414264395782,0.0432820212524281,0.00401096848775775,0.00159587693473585,0.000728615657639612,3.62755721414245,1_,561.436064271915,200,5048.43622675112
2032,13.470692954644,5.90286676419516,3.80954844073732,4.67244185304059,5.94201924044789,4.05807247741966,1.03505811262563,0.353410691903411,0.223981530585309,39.4680920655989,101.633525333777,22.2840560407099,78.5546964265843,1.46861225385373,1.19286462504308,0.871095287239852,0.569924878939922,0.19579007756233,0.0140989654176914,0.00299240920648565,0.000624773549719236,4.31600327081282,1_,933.491725097518,500,5481.92795184863
2033,17.282173875706,8.27467618336092,3.85533625757051,2.81889802998739,3.63462920365255,4.80432887888439,3.29652908254225,0.84527409807085,0.28934820192789,45.1011938117027,115.266014278976,22.9106145928022,86.534575955453,2.05871000058265,1.20720193241899,0.525534370756008,0.348613076642788,0.231794757009817,0.0449034203647536,0.0071571292295887,0.000807107187592473,4.42472179419218,1_,1154.35862707687,500,6136.2865789255
2034,19.1121507193591,10.6159640819893,5.40443489303731,2.85277899742392,2.19278258010712,2.93872391531137,3.90274199375817,2.6920910169399,0.692051898870859,50.403720096797,131.168142103163,24.9027003578358,96.7439868677817,2.6412141015699,1.69226334893512,0.531850886186132,0.210319303243272,0.141784797219526,0.0531609034632729,0.0227945507262412,0.00193040792389265,5.29531829926736,1_,1343.74035697867,500,6980.02693590417
2035,20.6304737147384,11.740068525262,6.93359902388716,3.99904374761787,2.21913812557264,1.77294085535966,2.38723899247512,3.18715121261056,2.20409770565368,55.0737519031772,145.707305158429,27.1865241210303,106.842085377258,2.92088728850604,2.17108277489902,0.745551955825626,0.212847178103822,0.0855391887443595,0.032517594508092,0.0269863386976542,0.00614810490798384,6.2015604241926,1_,1403.01966417811,500,7883.04660008229
2036,21.9754341153208,12.6727325812847,7.66778476626797,5.13055784253924,3.11080194231147,1.79425022900437,1.44022836552114,1.94952463212452,2.60941871247405,58.3507331868483,146.023268257802,28.5053758276315,104.115097424394,3.15293078806665,2.40097464106665,0.95650302306899,0.298370528373499,0.0865673034322852,0.0196179612249512,0.0165070712094765,0.00727870636224298,6.93875002280474,1_,1425.67135641668,500,8808.71795649897
2037,22.1396939814825,13.4989047634979,8.27693514945595,5.6738229499496,3.99099142419221,2.51519138581754,1.45753879315431,1.1761539935123,1.59613577020338,60.3253682112658,141.45604678538,29.7808348181431,97.9355424280135,3.35847948822553,2.59171481795117,1.05778532677044,0.382793325339613,0.121350596681912,0.0198537538993803,0.00995876502625162,0.00445225732844073,7.54638833122273,1_,1490.83350431482,500,9799.55146081378
2038,22.2464497704126,13.5998050814688,8.81653255124772,6.12456739954697,4.413589989744,3.22685514447801,2.0431871529262,1.19029045206121,0.962953444844001,62.6242309867294,146.914825057379,31.814572165333,102.478037206168,3.3835831284243,2.76067622174368,1.14181876755864,0.423326589633476,0.155686282720479,0.0278311185232911,0.0100784616559179,0.00268606005315429,7.90568663031294,1_,1567.08438959712,500,10866.6358504109
2039,22.0675097483913,13.6653822263914,8.88243352272701,6.52384570682129,4.76421798928236,3.56854075849203,2.62129912368807,1.66855672818083,0.97452739819761,64.7363132021719,158.885008406448,34.0596256360395,114.488352397354,3.3998984888167,2.78131145945138,1.21625724377797,0.456956844283203,0.172171609989024,0.0357058267970603,0.0141280516671989,0.00271834441116417,8.07914786919371,1_,1654.35652415692,500,12020.9923745678
2040,22.2524280890771,13.5554642924399,8.92526388881655,6.57260952268217,5.07481117409852,3.85203567087145,2.89886355112277,2.14066845670021,1.36609870661682,66.6382433524255,171.179224712016,35.8230303393652,126.621839514818,3.37255129783848,2.7947227152421,1.22534840671167,0.486747185931873,0.1858494068229,0.0394866495507279,0.0181255297154787,0.00381059248934265,8.12664178430257,1_,1715.43605143096,500,13236.4284259988
2041,21.1101020318491,13.6690545431191,8.85347324656609,6.60430210684842,5.11274388568361,4.1031610454309,3.12915742305622,2.36733980799398,1.75263109764445,66.7019651881918,178.642442462252,36.98664123547,135.239825907734,3.40081214815575,2.77224327473048,1.23125693625061,0.490385477089,0.197965468533589,0.0426235800251527,0.0200448079206875,0.00488878502331059,8.16022047772858,1_,1765.2301479578,500,14501.6585739566
2042,17.1645818312254,12.9673550647623,8.92766238710475,6.55118019406545,5.13739711745682,4.13383095987381,3.33315626861797,2.55540793916005,1.93821390379039,62.708785666057,178.443153313896,37.2749938250295,139.411434337636,3.2262318139547,2.79547374487349,1.22135328215927,0.492750075648052,0.199445201821011,0.0454023347962527,0.0216372238267171,0.00540644926223095,8.00770012634173,1_,1745.24041052663,500,15746.8989844832
2043,13.2102379656203,10.5437305233229,8.46936177675787,6.60607688992434,5.09607430133034,4.15376395378935,3.35807062524485,2.72200239225051,2.09219106644996,56.2515094946905,173.085296947097,36.0755339120571,140.448929072593,2.62324264911559,2.65196839398402,1.23158781359953,0.488786624836916,0.200406910229741,0.045741703811578,0.023047817186223,0.00583595279423701,7.27061786555784,1_,1593.16042958481,500,16840.059414068
2044,11.2476340472805,8.11468584717197,6.88642115779862,6.26695462707714,5.13877769716242,4.12035302211113,3.37426296643893,2.74234855452866,2.22858706848733,50.1200249880567,164.753959147347,33.4377637856305,138.054777940082,2.01890497404021,2.15631020843413,1.16836438262798,0.492882493045192,0.198794930911701,0.0459622665565506,0.0232200927984572,0.0062164154785383,6.11065576389275,1_,1409.30148706997,500,17749.360901138
2045,10.7719921964679,6.90911223970151,5.29994048911284,5.09564829988745,4.87497908416287,4.15488020041879,3.34712197559539,2.75557193438679,2.24524509725156,45.454491516985,154.42438622378,30.1679551028439,131.262640782342,1.71896254884553,1.65954354502777,0.949994747730286,0.467580422066547,0.200460765850944,0.0455925676124649,0.0233320581818903,0.00626288134442983,5.07172953665986,1_,1280.11750347487,500,18529.4784046129
2046,11.8789806818606,6.61693853282681,4.51254483447202,3.92172249184447,3.96383576400442,3.94158986200718,3.37516973670923,2.73340740441868,2.25607148500105,43.2002607931444,144.797791743169,27.110301877976,121.819046186807,1.64627076986573,1.41299032830273,0.731136756316221,0.380188708000156,0.190170133504363,0.0459746180588738,0.0231443860342912,0.00629308044471816,4.43616878052708,1_,1194.53797181786,500,19224.0163764307
2047,15.0890016211708,7.29693111273161,4.3217175753417,3.33908439333586,3.05065478518543,3.2048988502982,3.20190575300478,2.75631244297566,2.23792470268863,44.4984312367327,138.23292329858,24.8966205441277,111.793687440396,1.81545050494552,1.35323755433185,0.622514045164243,0.292601553239543,0.154626956016886,0.0436145158727426,0.0233383282375779,0.00624246185321341,4.31162591966157,1_,1162.20843111454,500,19886.2248075453
2048,19.0375764195157,9.26875868715817,4.76584077054706,3.19788062779817,2.59742850338122,2.46656032080914,2.60346317750639,2.61481743340327,2.25667776215567,48.8090037022748,135.493589960033,24.1838797850706,103.022901077204,2.3060341914781,1.49230360296281,0.596189065941579,0.249130651625601,0.119004290635651,0.0354628758116617,0.0221402576103545,0.00629477159277408,4.82655970765853,1_,1217.59603097542,500,20603.8208385207
2049,21.6030859442878,11.6942595839639,6.05369947463905,3.52651222797643,2.48758800754819,2.10011113472787,2.00368225965305,2.12610283653062,2.1408314464117,53.7358729157386,134.484805485542,25.074917284541,95.8779935677718,2.90949018685797,1.89556428177119,0.657456695835589,0.238595372496208,0.101324193751052,0.0272930056219054,0.0180021992761564,0.00597163015463798,5.85369756576471,1_,1328.14154914433,500,21431.962387665
2050,22.2550398748293,13.2701815231169,7.63786559658945,4.47947093695255,2.74322607621108,2.01130127988771,1.70600142573187,1.6362952902736,1.74070577647395,57.4800877800663,134.87703097762,27.0623840243608,92.2818577490912,3.30157395960979,2.39160620287106,0.835119225714494,0.263114730216119,0.0970393791095673,0.0232381687661103,0.0138548866893989,0.00485552056074637,6.93040207353728,1_,1427.135998746,500,22359.098386411
2051,21.8984070497446,13.6706588912719,8.66714666184583,5.6516840823705,3.48451974287611,2.21799353484695,1.63385774891832,1.39319599436314,1.33968527526366,59.957148981501,138.893196845432,29.4899831537513,94.9544761671228,3.40121130426935,2.71389977416198,1.05365792105421,0.334215426147416,0.107011673309629,0.0222554691552457,0.0117965093175806,0.00373691492662728,7.64778499234204,1_,1493.32481764153,500,23352.4232040525
2052,21.4966409038142,13.4515891556711,8.92871023416797,6.41330672932993,4.3963684646465,2.81735520406707,1.801761854476,1.33428028653355,1.14065240565016,61.7806652383565,146.541606012859,31.7724877098731,102.813227323823,3.34670753330449,2.79580185192177,1.1956491794344,0.421674798346846,0.135929113389238,0.0245425621685462,0.0112976565365106,0.00318173311259878,7.9347844282144,1_,1546.79854335244,500,24399.221747405
2053,21.8073931702278,13.2047952624242,8.78562933325369,6.60685225059193,4.98882440136414,3.55461655747276,2.28864649848844,1.47139818325496,1.09241630381072,63.8005719608886,156.465435495341,33.633655292798,112.80598998507,3.28530609053481,2.75099965347882,1.23173236607224,0.478499821011295,0.17149980818836,0.0311746243441889,0.0124586651475213,0.00304718344463245,7.96471821222187,1_,1607.60884067349,500,25506.8305880785
2054,22.2545683919034,13.3956818327347,8.62444096787275,6.50097868683748,5.13938083971923,4.0336377539818,2.8875523845858,1.8690096538691,1.20467894265391,65.9099294541582,167.400291574475,35.2326319523129,123.369722091713,3.33279799022575,2.70052755632018,1.21199408674624,0.492940343068015,0.194611173926741,0.0393325753553826,0.0158253324627117,0.00336032858292855,7.99138938668796,1_,1690.49308528045,500,26697.3236733589
2055,21.4349851702994,13.6703692722783,8.74911461289984,6.38170639703789,5.0570232291122,4.15536786211871,3.27667981250457,2.35810261060763,1.53021568142227,66.6135646482807,176.606729495302,36.5935719192622,133.020171497251,3.40113924809393,2.73956598387702,1.18975784864836,0.48504106685304,0.200484294095593,0.0446330450414612,0.019966594456482,0.00426837998927817,8.08485646105517,1_,1761.58367434892,500,27958.9073477079
2056,18.47153645368,13.1669218411087,8.92852107546734,6.47395940230225,4.96424293107382,4.08877887426389,3.37556588315195,2.67588122772729,1.93065112621794,64.0760588149931,180.00564175286,37.2353572256654,139.516125255713,3.27588331803101,2.79574262161508,1.20695681241229,0.476142105407815,0.197271571018458,0.0459800141375365,0.022657298731363,0.00538535366842313,8.02601909502197,1_,1757.77840483307,500,29216.6857525409
2057,14.2638869069859,11.3465568013452,8.59970472017672,6.60671228148618,5.03600529379651,4.01376278171693,3.32147307523344,2.75663595362979,2.1908262527244,58.1355640670951,175.709648226012,36.4784578154012,141.240245298577,2.82298297135546,2.69278202025681,1.2317062712738,0.483025145369848,0.193652264892232,0.0452431930654769,0.0233410674763219,0.00611108554868717,7.49884401923863,1_,1642.74255154955,500,30359.4283040905
2058,11.1993286248934,8.76191341223467,7.41077066149468,6.36340266341057,5.13927195964851,4.07178514376159,3.26053460453935,2.71246138133505,2.25694263027716,51.176411081595,166.183987926262,34.1139716182853,138.33457614256,2.17993288997566,2.32049711505786,1.18634543676542,0.492929899907432,0.196451673436137,0.0444131243181835,0.0229670312633387,0.00629551041528339,6.44983268113932,1_,1453.22676058103,500,31312.6550646715
2059,10.4142504878855,6.87943954732407,5.72266388744885,5.48364383426307,4.9500047047095,4.15527982880093,3.30766841128684,2.6626963389423,2.22077554943539,45.7964225900965,155.303245640146,30.7979195510591,131.946592604837,1.71158008853071,1.79190878355862,1.02232974773564,0.474776455262866,0.200480046746583,0.0450551538846696,0.0225456592606549,0.00619462604583808,5.27487056102559,1_,1286.22595722403,500,32098.8810218955
2060,11.748025934153,6.39718764059224,4.49316472454368,4.23451918503164,4.26565223266967,4.00225068131164,3.37549437028619,2.70118788400741,2.18003137880022,43.3975140313957,145.887599410755,27.5522613320378,123.230978720778,1.59159752955332,1.40692193255383,0.789452243992593,0.409137236674585,0.19309683986131,0.0459790400304706,0.0228715759815224,0.00608097435298832,4.46513737300062,1_,1192.90993967959,500,32791.7909615751
2061,14.769476763575,7.2164892130014,4.17819179095431,3.32474396571096,3.29397509427054,3.44892794509831,3.25118288053778,2.75657755307008,2.2115455904785,44.4511107966969,139.68291176012,25.2377510684303,113.818727251096,1.7954368464324,1.30829605177829,0.619840522557873,0.31593946112698,0.166400643072559,0.0442857405204183,0.0233405729854179,0.00616888002023416,4.27970871849417,1_,1173.2387517112,500,33465.0297132863
2062,18.5237997541115,9.07248335536624,4.71330179498711,3.09167786987138,2.58627327905148,2.66329323944381,2.80169744081027,2.65505930873655,2.25689481594293,48.3644808583212,136.661167509293,24.3617790675292,104.922914797475,2.25720158709894,1.475852339419,0.576389414103921,0.248060705599106,0.128496076110867,0.0381631087636387,0.0224809947781662,0.00629537704209301,4.75293960291573,1_,1221.23900105187,500,34186.2687143382
2063,21.2462563151458,11.3786607093476,5.92550627066669,3.48763570048047,2.40497432125523,2.09109174851771,2.16349601147272,2.2879896775466,2.17377870730858,53.1593894617414,135.470021462087,25.0387015377885,97.6310810868235,2.83097030946969,1.85542379253254,0.650208845364439,0.23067153494974,0.100889034858381,0.029469896496623,0.0193729322068892,0.00606353316597236,5.72306987904428,1_,1318.42997269349,500,35004.6986870317
2064,22.227828172941,13.0509908961966,7.43173867000236,4.38461361311038,2.71298455226756,1.94450524594918,1.69867462979269,1.76680624736954,1.87324751173238,57.0913895393616,135.647376816979,26.8517181843219,93.5241408806877,3.24704011131466,2.32706272145334,0.817434732175997,0.260214134278101,0.0938166666670344,0.0231383673720542,0.0149599528306007,0.00522523216244389,6.78889191825424,1_,1413.82533962097,500,35918.5240266526
2065,22.0455646428617,13.653943491234,8.52398680324777,5.49915923688744,3.41073151602152,2.1935422126711,1.57959674946548,1.38721260970705,1.44653860945175,59.7402758715478,138.472815411723,29.1629421224196,94.5941710980184,3.39705257219826,2.66907285209907,1.02522232393687,0.327138076755641,0.105831968833686,0.0215163570749836,0.0117458466303982,0.00403497136335925,7.56161496889226,1_,1484.1430710394,500,36902.667097692
2066,21.6494394529233,13.5419840176925,8.91779291375399,6.30737474036768,4.27772145413002,2.75769486052828,1.78189910064205,1.28996836161508,1.13575362462472,61.6596285262775,145.141850760438,31.4556384817573,101.20772493154,3.36919745343198,2.7923833666276,1.17590000774746,0.410294848136504,0.133050677049363,0.0242720031767476,0.0109224573274291,0.00316806846443535,7.91918888196152,1_,1541.66151102688,500,37944.3286087189
2067,21.7695016212362,13.2986552085622,8.84466888182741,6.59877391440946,4.90642134257966,3.45868632972502,2.24018209607956,1.45517738257972,1.05613676815189,63.6282035451511,155.065527235745,33.4404405432683,111.293284528802,3.30865811126489,2.76948640855431,1.23022630119254,0.470596185664182,0.166871456468224,0.0305144701700251,0.0123213199160691,0.00294598539398737,7.99162023862423,1_,1604.20561693202,500,39048.5342256509
