Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2001,21.9011652757507,13.7989170206699,11.7373523701301,8.94625826849849,6.15204350082402,4.10868696845718,2.64104376242278,1.71330184026724,1.11284585769844,72.1116148647188,183.218894206001,40.9635206046072,135.005741941371,3.44651480286264,3.74515946388112,1.76913961840631,0.641767494601402,0.21873908306784,0.0401201654032385,0.0159888804916305,0.00344279764836094,9.88087230636253
2002,20.0301733731021,13.6023727426109,8.90223555751628,8.60680482133041,6.91577057326061,4.96678456951688,3.33490443110989,2.15618396441448,1.40273290593189,69.9179629387935,192.145252978628,41.3061560828826,149.806259690346,3.39742451826035,2.84052916676315,1.70201205244901,0.721437804112582,0.264422651536185,0.0506606211088992,0.0201219463580426,0.00433961767158723,9.0009483782598
2003,13.3215309814725,12.4403373468774,8.77543695019501,6.52786092645873,6.65336118483693,5.58337121071866,4.03139786418672,2.7226612294442,1.76533412095974,61.8212918151499,190.533743167997,40.5245047701997,155.947364924101,3.10718636501638,2.80007021237198,1.29089693610901,0.69406384036444,0.297248612132303,0.061241071207794,0.0254084271630671,0.00546139262519357,8.28157685699016
2004,6.93641647452359,8.27373464519995,8.02576124713107,6.4348816215511,5.04626483459638,5.37151788082194,4.53186371561154,3.29128791904612,2.22912647875908,50.1408548172408,180.776025788139,37.462418770691,156.719273033617,2.06650629806127,2.56086336523695,1.27251010140481,0.526415123618729,0.285969922983619,0.0688436611472417,0.0307149668344296,0.0068962213822163,6.81871966066927
2005,4.99059852911937,4.30806859801769,5.33771850657725,5.88515692622839,4.97438857957403,4.07404634099415,4.35990838924039,3.6998750310557,2.69467863655709,40.3244395373641,165.699210653825,32.1122630079204,150.218263507248,1.07601358661514,1.7031615265564,1.16380099548326,0.518917152562307,0.216894878545488,0.0662314832522226,0.0345279846873274,0.00833649441101763,4.78788410211317
2006,4.77981332411091,3.09956025385415,2.77930807178886,3.91405999654796,4.54943216123607,4.01601783805657,3.30678761838851,3.55948836931518,3.02920147047065,33.0336691037689,145.573445041174,26.1482140383731,134.689102549039,0.774168022118769,0.886822819990522,0.774012821996747,0.474586644191389,0.213805545719256,0.0502334978657921,0.033217867868193,0.00937140361965013,3.21621862337032
2007,6.79077525459829,2.96864580747411,1.99965080326174,2.03802027560409,3.02570528747389,3.6729339536472,3.2596875318979,2.69970628201665,2.91426259318173,29.3693877891556,123.142008834417,20.6943594701679,111.405224131777,0.741469906992668,0.638049441997809,0.403022392655748,0.315634845801114,0.195540378558264,0.0495179992105268,0.0251942069349177,0.00901581861773986,2.37744499076879
2008,13.4720797724346,4.21761376900884,1.91519263615984,1.46631059814553,1.57546096107695,2.44276984252762,2.98121609439414,2.66125313229661,2.21033255736485,32.942229363409,108.557313047109,16.978304179238,89.3173609627405,1.05342095077985,0.611100493559601,0.289965714627608,0.164348583311747,0.130048660217331,0.0452877322639166,0.0248353543375818,0.00683807885696725,2.3258455679546
2009,21.6621863746533,8.36723746775903,2.72095202877871,1.40437883219947,1.13350938253396,1.27193105677896,1.98272685034605,2.4339052720922,2.17884978113635,43.1556770462781,108.620066450755,16.7656815319895,76.9819572161438,2.08986022225522,0.86820254858159,0.277718589909686,0.118245177628956,0.0677153151898088,0.0301196558410499,0.0227136979654218,0.00674068097637709,3.48131588834811
2010,21.0797125440886,13.453947759309,5.39804093263915,1.99522876210981,1.08563396114265,0.915126316941384,1.03239028669814,1.61872510458076,1.99271309634052,48.57151876385,107.029457665232,19.6852241535791,68.5179486332728,3.36035284797648,1.72240923231881,0.39456028932917,0.113250920154156,0.0487196744351088,0.0156830680552713,0.0151062711996544,0.00616483218630824,5.67624713565496
